CODEX,CODASS,CR,CURS,Q,APR,NP,NC,NF,GR,QUATRI
228055,240062,4.5,2013,1,S,6.9,6.9,6.9,32,Q6
227856,240062,4.5,2013,1,S,5.9,5.9,5.9,32,Q6
232351,240062,4.5,2013,1,S,6.0,6.0,6.0,32,Q6
245677,240051,6.0,2013,1,S,5.4,5.4,5.4,20,Q5
244455,240051,6.0,2013,1,S,6.2,6.2,6.2,10,Q5
244495,240051,6.0,2013,1,N,4.5,4.5,4.5,10,Q5
228128,240172,6.0,2013,1,S,7.7,7.7,7.7,11,Q7
247859,240042,6.0,2013,1,S,10.0,10.0,10.0,31,Q4
244648,240051,6.0,2013,1,S,6.7,6.7,6.7,20,Q5
245086,240051,6.0,2013,1,S,5.9,5.9,5.9,20,Q5
245405,240051,6.0,2013,1,S,5.0,5.0,5.0,20,Q5
226994,240051,6.0,2013,1,N,4.4,4.4,4.4,20,Q5
281299,240051,6.0,2013,1,N,2.9,2.9,2.9,20,Q5
245810,240051,6.0,2013,1,S,4.1,4.1,5.0,20,Q5
245517,240051,6.0,2013,1,S,5.0,5.0,5.0,10,Q5
244867,240051,6.0,2013,1,S,5.6,5.6,5.6,10,Q5
244150,240051,6.0,2013,1,S,5.7,5.7,5.7,20,Q5
244753,240051,6.0,2013,1,S,6.7,6.7,6.7,10,Q5
246267,240051,6.0,2013,1,S,5.8,5.8,5.8,10,Q5
254784,240051,6.0,2013,1,S,6.6,6.6,6.6,10,Q5
246292,240051,6.0,2013,1,S,5.0,5.0,5.0,20,Q5
245640,240051,6.0,2013,1,S,7.1,7.1,7.1,20,Q5
227495,240172,6.0,2013,1,S,5.3,5.3,5.3,13,Q7
228529,240172,6.0,2013,1,S,7.7,7.7,7.7,13,Q7
229754,240172,6.0,2013,1,S,8.3,8.3,8.3,21,Q7
227792,240172,6.0,2013,1,S,7.4,7.4,7.4,21,Q7
228080,240172,6.0,2013,1,S,7.0,7.0,7.0,21,Q7
228005,240172,6.0,2013,1,S,5.7,5.7,5.7,21,Q7
229400,240172,6.0,2013,1,S,7.2,7.2,7.2,21,Q7
228169,240172,6.0,2013,1,S,7.0,7.0,7.0,24,Q7
246587,240172,6.0,2013,1,S,5.8,5.8,5.8,24,Q7
246748,240051,6.0,2013,1,N,3.4,3.4,3.4,10,Q5
245776,240042,6.0,2013,1,N,4.5,4.5,4.5,11,Q4
227261,240172,6.0,2013,1,S,8.2,8.2,8.2,22,Q7
227588,240172,6.0,2013,1,S,7.1,7.1,7.1,22,Q7
227591,240172,6.0,2013,1,S,5.5,5.5,5.5,22,Q7
228017,240172,6.0,2013,1,S,9.1,9.1,9.1,23,Q7
227034,240172,6.0,2013,1,S,8.1,8.1,8.1,23,Q7
227855,240172,6.0,2013,1,S,7.3,7.3,7.3,23,Q7
227801,240172,6.0,2013,1,S,6.9,6.9,6.9,23,Q7
252404,240041,6.0,2013,1,N,4.3,4.3,4.3,10,Q4
245395,240041,6.0,2013,1,S,7.3,7.3,7.3,10,Q4
244339,240041,6.0,2013,1,S,5.0,5.0,5.0,10,Q4
260253,240041,6.0,2013,1,S,5.5,5.5,5.5,10,Q4
246312,240041,6.0,2013,1,S,6.3,6.3,6.3,10,Q4
227639,240172,6.0,2013,1,S,5.0,5.0,5.0,13,Q7
245377,240051,6.0,2013,1,N,2.0,2.0,2.0,40,Q5
230939,240051,6.0,2013,1,S,4.7,4.7,5.0,50,Q5
245176,240041,6.0,2013,1,S,6.7,6.7,6.7,10,Q4
259894,240041,6.0,2013,1,S,5.0,5.0,5.0,10,Q4
244208,240041,6.0,2013,1,S,5.0,5.0,5.0,10,Q4
227774,240051,6.0,2013,1,S,5.8,5.8,5.8,40,Q5
245486,240054,4.5,2013,1,N,3.6,3.6,3.6,22,Optativa
245074,240054,4.5,2013,1,S,5.7,5.7,5.7,23,Optativa
264150,240132,4.5,2013,1,S,7.2,7.2,7.2,33,Q3
259212,240132,4.5,2013,1,S,7.0,7.0,7.0,33,Q3
246265,240054,4.5,2013,1,S,7.8,7.8,7.8,13,Optativa
245393,240054,4.5,2013,1,S,5.0,5.0,5.0,13,Optativa
246267,240054,4.5,2013,1,S,6.0,6.0,6.0,13,Optativa
243759,240054,4.5,2013,1,S,5.0,5.0,5.0,14,Optativa
244985,240054,4.5,2013,1,S,6.1,6.1,6.1,14,Optativa
243666,240054,4.5,2013,1,S,4.2,4.2,5.0,21,Optativa
245087,240054,4.5,2013,1,S,7.5,7.5,7.5,21,Optativa
245453,240054,4.5,2013,1,N,3.4,3.4,3.4,22,Optativa
244455,240054,4.5,2013,1,S,6.1,6.1,6.1,12,Optativa
245564,240054,4.5,2013,1,S,7.8,7.8,7.8,12,Optativa
246123,240054,4.5,2013,1,S,5.3,5.3,5.3,32,Optativa
243436,240054,4.5,2013,1,S,5.4,5.4,5.4,33,Optativa
246343,240054,4.5,2013,1,S,8.1,8.1,8.1,33,Optativa
245929,240054,4.5,2013,1,S,6.5,6.5,6.5,33,Optativa
244937,240054,4.5,2013,1,S,6.7,6.7,6.7,33,Optativa
245517,240054,4.5,2013,1,N,4.2,4.2,4.2,41,Optativa
246397,240054,4.5,2013,1,N,2.4,2.4,2.4,42,Optativa
227950,240072,7.5,2013,1,S,6.3,6.3,6.3,24,Q7
230353,240055,3.0,2013,1,N,1.1,1.1,1.1,41,Q5
227601,240072,7.5,2013,1,S,5.0,5.0,5.0,43,Q7
246123,240055,3.0,2013,1,S,5.4,5.4,5.4,31,Q5
245516,240055,3.0,2013,1,S,5.6,5.6,5.6,31,Q5
244702,240055,3.0,2013,1,S,6.5,6.5,6.5,32,Q5
243929,240055,3.0,2013,1,S,5.7,5.7,5.7,32,Q5
245401,240055,3.0,2013,1,S,6.0,6.0,6.0,32,Q5
244703,240055,3.0,2013,1,S,5.6,5.6,5.6,32,Q5
247055,240055,3.0,2013,1,S,6.3,6.3,6.3,32,Q5
245402,240055,3.0,2013,1,S,7.4,7.4,7.4,32,Q5
246091,240055,3.0,2013,1,S,6.0,6.0,6.0,32,Q5
281299,240055,3.0,2013,1,S,5.2,5.2,5.2,21,Q5
244626,240055,3.0,2013,1,S,5.3,5.3,5.3,31,Q5
245553,240055,3.0,2013,1,S,6.4,6.4,6.4,31,Q5
243773,240055,3.0,2013,1,S,6.2,6.2,6.2,12,Q5
246265,240055,3.0,2013,1,S,9.0,9.0,9.0,12,Q5
245810,240055,3.0,2013,1,S,5.3,5.3,5.3,21,Q5
245986,240055,3.0,2013,1,S,7.1,7.1,7.1,21,Q5
245127,240055,3.0,2013,1,S,6.0,6.0,6.0,22,Q5
260539,240132,4.5,2013,1,S,6.4,6.4,6.4,12,Q3
247439,240172,6.0,2013,1,S,4.8,4.8,5.0,41,Q7
228063,240172,6.0,2013,1,S,7.3,7.3,7.3,41,Q7
227878,240172,6.0,2013,1,S,6.4,6.4,6.4,43,Q7
230268,240172,6.0,2013,1,S,5.4,5.4,5.4,43,Q7
245564,240055,3.0,2013,1,S,7.0,7.0,7.0,12,Q5
262287,240055,3.0,2013,1,S,7.3,7.3,7.3,21,Q5
243666,240055,3.0,2013,1,S,6.8,6.8,6.8,21,Q5
245087,240055,3.0,2013,1,S,7.3,7.3,7.3,21,Q5
245676,240055,3.0,2013,1,S,8.0,8.0,8.0,21,Q5
244848,240054,4.5,2013,1,S,5.0,5.0,5.0,24,Optativa
243200,240054,4.5,2013,1,S,4.5,4.5,5.0,11,Optativa
261345,240132,4.5,2013,1,S,10.0,10.0,10.0,11,Q3
258729,240132,4.5,2013,1,S,8.1,8.1,8.1,11,Q3
259116,240132,4.5,2013,1,S,4.2,4.2,5.0,11,Q3
261112,240132,4.5,2013,1,S,6.3,6.3,6.3,11,Q3
258145,240132,4.5,2013,1,S,8.0,8.0,8.0,33,Q3
227744,240172,6.0,2013,1,S,7.3,7.3,7.3,41,Q7
232054,240172,6.0,2013,1,S,6.5,6.5,6.5,42,Q7
260700,240132,4.5,2013,1,S,6.1,6.1,6.1,12,Q3
227584,240172,6.0,2013,1,S,6.4,6.4,6.4,12,Q7
227958,240172,6.0,2013,1,S,7.4,7.4,7.4,12,Q7
228745,240172,6.0,2013,1,S,7.5,7.5,7.5,12,Q7
262662,240055,3.0,2013,1,S,6.0,6.0,6.0,41,Q5
227636,240055,3.0,2013,1,S,5.2,5.2,5.2,41,Q5
248645,240055,3.0,2013,1,S,6.5,6.5,6.5,42,Q5
246767,240503,3.0,2013,1,S,9.0,9.0,9.0,10,Optativa
245377,240503,3.0,2013,1,S,7.8,7.8,7.8,10,Optativa
227125,240503,3.0,2013,1,S,7.5,7.5,7.5,10,Optativa
278720,240503,3.0,2013,1,S,7.5,7.5,7.5,10,Optativa
226684,240503,3.0,2013,1,N,0.0,0.0,0.0,10,Optativa
228047,240055,3.0,2013,1,N,2.5,2.5,2.5,42,Q5
265403,240055,3.0,2013,1,S,5.3,5.3,5.3,42,Q5
245585,240132,4.5,2013,1,S,5.0,5.0,5.0,31,Q3
262803,240132,4.5,2013,1,S,7.4,7.4,7.4,31,Q3
243551,240132,4.5,2013,1,N,3.6,3.6,3.6,32,Q3
258169,240132,4.5,2013,1,S,6.6,6.6,6.6,32,Q3
244113,240505,3.0,2013,1,S,6.0,6.0,6.0,10,Optativa
230520,240505,3.0,2013,1,S,6.0,6.0,6.0,10,Optativa
252430,240505,3.0,2013,1,S,6.5,6.5,6.5,10,Optativa
262656,240505,3.0,2013,1,S,9.0,9.0,9.0,10,Optativa
245369,240054,4.5,2013,1,N,4.2,4.2,4.2,51,Optativa
245375,240054,4.5,2013,1,S,6.4,6.4,6.4,51,Optativa
262664,240054,4.5,2013,1,N,2.7,2.7,2.7,51,Optativa
227200,240054,4.5,2013,1,S,6.3,6.3,6.3,52,Optativa
227787,240054,4.5,2013,1,N,4.0,4.0,4.0,52,Optativa
279856,240054,4.5,2013,1,N,0.0,0.0,0.0,53,Optativa
230878,240054,4.5,2013,1,S,5.0,5.0,5.0,53,Optativa
261740,240132,4.5,2013,1,S,5.6,5.6,5.6,51,Q3
260661,240132,4.5,2013,1,S,5.4,5.4,5.4,51,Q3
261082,240132,4.5,2013,1,N,4.6,4.6,4.6,52,Q3
246762,240132,4.5,2013,1,N,2.6,2.6,2.6,52,Q3
228324,240054,4.5,2013,1,S,5.7,5.7,5.7,42,Optativa
229457,240054,4.5,2013,1,S,5.0,5.0,5.0,43,Optativa
244533,240054,4.5,2013,1,S,5.0,5.0,5.0,43,Optativa
228204,240054,4.5,2013,1,N,3.0,3.0,3.0,43,Optativa
227128,240054,4.5,2013,1,N,2.4,2.4,2.4,43,Optativa
248431,240054,4.5,2013,1,N,4.6,4.6,4.6,43,Optativa
243863,240054,4.5,2013,1,S,4.1,4.1,5.0,51,Optativa
245944,240054,4.5,2013,1,S,6.0,6.0,6.0,51,Optativa
243768,240507,3.0,2013,1,S,6.2,6.2,6.2,10,Optativa
245004,240055,3.0,2013,1,S,7.3,7.3,7.3,11,Q5
245221,240055,3.0,2013,1,S,5.3,5.3,5.3,11,Q5
230772,240063,6.0,2013,1,S,6.0,6.0,6.0,31,Q6
262669,240063,6.0,2013,1,S,5.9,5.9,5.9,31,Q6
246343,240051,6.0,2013,1,S,5.9,5.9,5.9,30,Q5
245929,240051,6.0,2013,1,S,5.1,5.1,5.1,30,Q5
244703,240051,6.0,2013,1,S,6.3,6.3,6.3,30,Q5
239837,240051,6.0,2013,1,N,4.1,4.1,4.1,30,Q5
246132,240051,6.0,2013,1,S,7.1,7.1,7.1,30,Q5
226798,240063,6.0,2013,1,S,5.9,5.9,5.9,33,Q6
228623,240063,6.0,2013,1,S,6.3,6.3,6.3,33,Q6
232124,240051,6.0,2013,1,S,6.1,6.1,6.1,50,Q5
228695,240051,6.0,2013,1,N,4.3,4.3,4.3,50,Q5
248715,240051,6.0,2013,1,S,5.1,5.1,5.1,50,Q5
262664,240051,6.0,2013,1,N,2.9,2.9,2.9,50,Q5
227123,240051,6.0,2013,1,N,3.5,3.5,3.5,50,Q5
246514,240051,6.0,2013,1,S,6.1,6.1,6.1,30,Q5
229824,240063,6.0,2013,1,S,4.6,4.6,5.0,23,Q6
227880,240063,6.0,2013,1,S,4.6,4.6,5.0,23,Q6
228281,240063,6.0,2013,1,S,5.5,5.5,5.5,23,Q6
251365,240063,6.0,2013,1,N,3.2,3.2,3.2,21,Q6
262654,240063,6.0,2013,1,S,5.0,5.0,5.0,21,Q6
228372,240063,6.0,2013,1,S,5.4,5.4,5.4,21,Q6
228715,240063,6.0,2013,1,S,5.6,5.6,5.6,22,Q6
227284,240063,6.0,2013,1,S,6.1,6.1,6.1,22,Q6
226980,240063,6.0,2013,1,N,4.0,4.0,4.0,22,Q6
258205,240132,4.5,2013,1,N,3.6,3.6,3.6,21,Q3
260033,240132,4.5,2013,1,S,10.0,10.0,10.0,22,Q3
260533,240132,4.5,2013,1,S,5.0,5.0,5.0,22,Q3
247256,240041,6.0,2013,1,S,7.1,7.1,7.1,30,Q4
227409,240063,6.0,2013,1,S,6.6,6.6,6.6,12,Q6
239839,240063,6.0,2013,1,S,5.7,5.7,5.7,12,Q6
227522,240063,6.0,2013,1,S,5.0,5.0,5.0,13,Q6
246015,240042,6.0,2013,1,S,6.6,6.6,6.6,11,Q4
227422,240042,6.0,2013,1,N,3.0,3.0,3.0,21,Q4
228494,240063,6.0,2013,1,S,6.8,6.8,6.8,11,Q6
228045,240063,6.0,2013,1,S,5.0,5.0,5.0,11,Q6
227383,240063,6.0,2013,1,S,5.1,5.1,5.1,11,Q6
227659,240063,6.0,2013,1,S,5.0,5.0,5.0,12,Q6
243740,240051,6.0,2013,1,S,6.7,6.7,6.7,10,Q5
244531,240051,6.0,2013,1,S,6.1,6.1,6.1,10,Q5
243759,240051,6.0,2013,1,S,6.8,6.8,6.8,10,Q5
243556,240051,6.0,2013,1,S,6.2,6.2,6.2,10,Q5
258275,240032,4.5,2013,1,S,5.4,5.4,5.4,22,Q3
260550,240032,4.5,2013,1,N,3.3,3.3,3.3,22,Q3
229890,240171,6.0,2013,1,S,8.1,8.1,8.1,22,Q7
226515,240171,6.0,2013,1,S,9.7,9.7,9.7,22,Q7
261446,240032,4.5,2013,1,S,6.0,6.0,6.0,22,Q3
262745,240032,4.5,2013,1,S,7.0,7.0,7.0,22,Q3
232679,240062,4.5,2013,1,S,7.5,7.5,7.5,11,Q6
227738,240062,4.5,2013,1,S,7.7,7.7,7.7,11,Q6
228061,240062,4.5,2013,1,S,5.9,5.9,5.9,12,Q6
232677,240062,4.5,2013,1,S,9.6,9.6,9.6,12,Q6
227338,240171,6.0,2013,1,S,7.8,7.8,7.8,22,Q7
230310,240171,6.0,2013,1,S,6.6,6.6,6.6,22,Q7
258927,240032,4.5,2013,1,S,5.0,5.0,5.0,52,Q3
244141,240032,4.5,2013,1,N,2.5,2.5,2.5,52,Q3
260661,240032,4.5,2013,1,S,5.0,5.0,5.0,52,Q3
227228,240062,4.5,2013,1,S,7.4,7.4,7.4,11,Q6
227129,240062,4.5,2013,1,S,7.7,7.7,7.7,11,Q6
239827,240062,4.5,2013,1,S,7.0,7.0,7.0,12,Q6
227700,240171,6.0,2013,1,S,9.8,9.8,9.8,11,Q7
227433,240171,6.0,2013,1,S,8.3,8.3,8.3,11,Q7
229137,240171,6.0,2013,1,S,8.2,8.2,8.2,21,Q7
228247,240171,6.0,2013,1,S,7.9,7.9,7.9,21,Q7
227556,240171,6.0,2013,1,S,9.3,9.3,9.3,21,Q7
228005,240171,6.0,2013,1,S,6.7,6.7,6.7,21,Q7
227765,240171,6.0,2013,1,S,9.3,9.3,9.3,21,Q7
228454,240171,6.0,2013,1,S,9.3,9.3,9.3,11,Q7
227304,240171,6.0,2013,1,S,6.4,6.4,6.4,12,Q7
227365,240171,6.0,2013,1,S,6.4,6.4,6.4,13,Q7
227355,240171,6.0,2013,1,S,8.1,8.1,8.1,13,Q7
227590,240171,6.0,2013,1,S,5.0,5.0,5.0,24,Q7
227082,240171,6.0,2013,1,S,7.3,7.3,7.3,24,Q7
227807,240171,6.0,2013,1,S,8.1,8.1,8.1,24,Q7
228921,240171,6.0,2013,1,S,8.8,8.8,8.8,24,Q7
228533,240171,6.0,2013,1,S,4.7,4.7,5.0,42,Q7
227327,240171,6.0,2013,1,N,4.2,4.2,4.2,42,Q7
246123,240051,6.0,2013,1,S,5.1,5.1,5.1,30,Q5
228169,240171,6.0,2013,1,S,7.0,7.0,7.0,23,Q7
227588,240171,6.0,2013,1,S,10.0,10.0,10.0,23,Q7
227332,240171,6.0,2013,1,S,6.6,6.6,6.6,42,Q7
227027,240171,6.0,2013,1,S,6.7,6.7,6.7,42,Q7
227231,240004,6.0,2013,1,S,7.0,7.0,7.0,10,Optativa
227328,240004,6.0,2013,1,S,6.0,6.0,6.0,10,Optativa
228537,240071,6.0,2013,1,S,7.1,7.1,7.1,40,Q7
232351,240071,6.0,2013,1,S,6.7,6.7,6.7,40,Q7
227877,240071,6.0,2013,1,S,7.1,7.1,7.1,40,Q7
232235,240071,6.0,2013,1,S,7.1,7.1,7.1,40,Q7
227092,240071,6.0,2013,1,S,7.2,7.2,7.2,40,Q7
249896,240031,6.0,2013,1,S,5.5,5.5,5.5,10,Q3
259924,240031,6.0,2013,1,S,6.4,6.4,6.4,10,Q3
228429,240052,6.0,2013,1,N,3.4,3.4,3.4,11,Q5
243442,240052,6.0,2013,1,S,5.7,5.7,5.7,11,Q5
244129,240052,6.0,2013,1,S,7.8,7.8,7.8,11,Q5
228169,240071,6.0,2013,1,S,6.3,6.3,6.3,32,Q7
228573,240071,6.0,2013,1,S,6.3,6.3,6.3,32,Q7
227298,240071,6.0,2013,1,S,7.3,7.3,7.3,40,Q7
227823,240071,6.0,2013,1,S,7.0,7.0,7.0,40,Q7
244109,240043,4.5,2013,1,S,5.2,5.2,5.2,31,Q4
246373,240043,4.5,2013,1,S,5.5,5.5,5.5,31,Q4
247553,240043,4.5,2013,1,N,4.5,4.5,4.5,32,Q4
258162,240031,6.0,2013,1,S,5.5,5.5,5.5,10,Q3
227482,240071,6.0,2013,1,S,7.6,7.6,7.6,40,Q7
278850,240031,6.0,2013,1,S,6.8,6.8,6.8,10,Q3
261281,240031,6.0,2013,1,S,5.0,5.0,5.0,20,Q3
262084,240031,6.0,2013,1,N,3.3,3.3,3.3,20,Q3
232372,240031,6.0,2013,1,N,0.0,0.0,0.0,20,Q3
245605,240052,6.0,2013,1,S,7.5,7.5,7.5,22,Q5
245086,240052,6.0,2013,1,S,5.3,5.3,5.3,23,Q5
248426,240052,6.0,2013,1,S,6.0,6.0,6.0,23,Q5
245675,240052,6.0,2013,1,S,6.0,6.0,6.0,23,Q5
245568,240052,6.0,2013,1,N,4.1,4.1,4.1,23,Q5
248425,240052,6.0,2013,1,S,6.8,6.8,6.8,24,Q5
245638,240052,6.0,2013,1,S,5.8,5.8,5.8,24,Q5
244005,240052,6.0,2013,1,S,6.7,6.7,6.7,24,Q5
244892,240052,6.0,2013,1,N,4.0,4.0,4.0,34,Q5
246373,240044,3.0,2013,1,S,9.5,9.5,9.5,13,Q4
248504,240044,3.0,2013,1,S,9.0,9.0,9.0,13,Q4
228629,240044,3.0,2013,1,S,8.9,8.9,8.9,21,Q4
245556,240044,3.0,2013,1,S,8.0,8.0,8.0,21,Q4
246236,240044,3.0,2013,1,S,9.5,9.5,9.5,22,Q4
239837,240044,3.0,2013,1,S,9.5,9.5,9.5,22,Q4
259904,240031,6.0,2013,1,N,0.0,0.0,0.0,10,Q3
261782,240031,6.0,2013,1,S,5.1,5.1,5.1,10,Q3
259232,240031,6.0,2013,1,S,5.2,5.2,5.2,10,Q3
246236,240141,6.0,2013,1,S,5.0,5.0,5.0,11,Q4
244140,240141,6.0,2013,1,N,4.2,4.2,4.2,11,Q4
246514,240052,6.0,2013,1,S,4.5,4.5,5.0,32,Q5
244703,240052,6.0,2013,1,S,7.0,7.0,7.0,32,Q5
244802,240044,3.0,2013,1,S,9.5,9.5,9.5,13,Q4
245418,240044,3.0,2013,1,S,9.0,9.0,9.0,13,Q4
228018,240044,3.0,2013,1,S,9.0,9.0,9.0,13,Q4
259062,240031,6.0,2013,1,N,1.3,1.3,1.3,10,Q3
258737,240031,6.0,2013,1,S,4.4,4.4,5.0,10,Q3
259528,240031,6.0,2013,1,S,7.3,7.3,7.3,10,Q3
261015,240031,6.0,2013,1,S,6.6,6.6,6.6,10,Q3
244077,240141,6.0,2013,1,S,9.1,9.1,9.1,11,Q4
244937,240502,3.0,2013,1,S,7.0,7.0,7.0,10,Optativa
243538,240044,3.0,2013,1,S,10.0,10.0,10.0,11,Q4
278727,240044,3.0,2013,1,S,8.5,8.5,8.5,11,Q4
228476,240044,3.0,2013,1,S,10.0,10.0,10.0,11,Q4
228246,240073,4.5,2013,1,S,5.8,5.8,5.8,41,Q7
227048,240073,4.5,2013,1,S,6.3,6.3,6.3,41,Q7
229677,240073,4.5,2013,1,S,6.2,6.2,6.2,41,Q7
227878,240073,4.5,2013,1,S,7.9,7.9,7.9,43,Q7
230268,240073,4.5,2013,1,S,7.5,7.5,7.5,43,Q7
228017,240073,4.5,2013,1,S,8.5,8.5,8.5,24,Q7
228323,240073,4.5,2013,1,S,7.1,7.1,7.1,24,Q7
229520,240141,6.0,2013,1,N,1.6,1.6,1.6,21,Q4
244698,240141,6.0,2013,1,S,5.0,5.0,5.0,22,Q4
245219,240033,4.5,2013,1,N,4.5,4.5,4.5,14,Q3
258162,240033,4.5,2013,1,S,4.5,4.5,5.0,14,Q3
245843,240141,6.0,2013,1,S,8.8,8.8,8.8,21,Q4
244495,240141,6.0,2013,1,S,5.9,5.9,5.9,23,Q4
260550,240033,4.5,2013,1,S,5.0,5.0,5.0,24,Q3
261446,240033,4.5,2013,1,N,4.3,4.3,4.3,24,Q3
259441,240033,4.5,2013,1,S,5.9,5.9,5.9,34,Q3
246762,240033,4.5,2013,1,N,4.1,4.1,4.1,54,Q3
261897,240033,4.5,2013,1,S,4.5,4.5,5.0,11,Q3
278850,240033,4.5,2013,1,S,5.8,5.8,5.8,11,Q3
258778,240033,4.5,2013,1,S,6.2,6.2,6.2,11,Q3
261735,240033,4.5,2013,1,S,6.2,6.2,6.2,11,Q3
258169,240033,4.5,2013,1,S,5.8,5.8,5.8,32,Q3
243200,240064,3.0,2013,1,S,8.5,8.5,8.5,12,Q6
228601,240064,3.0,2013,1,S,8.5,8.5,8.5,12,Q6
259590,240031,6.0,2013,1,S,6.1,6.1,6.1,30,Q3
259851,240031,6.0,2013,1,S,5.3,5.3,5.3,30,Q3
260479,240031,6.0,2013,1,N,3.7,3.7,3.7,30,Q3
232094,240071,6.0,2013,1,S,6.5,6.5,6.5,10,Q7
227958,240071,6.0,2013,1,S,8.0,8.0,8.0,10,Q7
259981,240033,4.5,2013,1,S,5.4,5.4,5.4,22,Q3
258620,240033,4.5,2013,1,S,6.8,6.8,6.8,22,Q3
260194,240033,4.5,2013,1,S,5.3,5.3,5.3,22,Q3
261281,240033,4.5,2013,1,S,6.0,6.0,6.0,22,Q3
260541,240033,4.5,2013,1,S,6.1,6.1,6.1,23,Q3
262803,240033,4.5,2013,1,S,6.5,6.5,6.5,32,Q3
261267,240033,4.5,2013,1,S,5.4,5.4,5.4,12,Q3
261788,240033,4.5,2013,1,S,5.0,5.0,5.0,13,Q3
259477,240033,4.5,2013,1,S,5.0,5.0,5.0,13,Q3
259904,240033,4.5,2013,1,S,5.1,5.1,5.1,13,Q3
251070,240033,4.5,2013,1,N,4.3,4.3,4.3,23,Q3
262294,240033,4.5,2013,1,S,5.8,5.8,5.8,31,Q3
259155,240033,4.5,2013,1,S,9.7,9.7,9.7,31,Q3
229635,240071,6.0,2013,1,S,6.4,6.4,6.4,20,Q7
229857,240071,6.0,2013,1,S,7.4,7.4,7.4,20,Q7
227816,240071,6.0,2013,1,S,7.5,7.5,7.5,10,Q7
262660,240071,6.0,2013,1,S,8.1,8.1,8.1,20,Q7
243442,240043,4.5,2013,1,S,5.4,5.4,5.4,21,Q4
245561,240043,4.5,2013,1,S,5.4,5.4,5.4,21,Q4
247858,240043,4.5,2013,1,S,7.4,7.4,7.4,22,Q4
228245,240043,4.5,2013,1,S,5.0,5.0,5.0,22,Q4
244905,240043,4.5,2013,1,S,6.4,6.4,6.4,22,Q4
244117,240043,4.5,2013,1,N,4.5,4.5,4.5,22,Q4
269763,240043,4.5,2013,1,S,6.1,6.1,6.1,22,Q4
229180,240043,4.5,2013,1,S,5.0,5.0,5.0,22,Q4
239830,240043,4.5,2013,1,S,6.3,6.3,6.3,23,Q4
232333,240043,4.5,2013,1,S,6.3,6.3,6.3,23,Q4
244495,240043,4.5,2013,1,S,5.0,5.0,5.0,12,Q4
245473,240043,4.5,2013,1,S,5.0,5.0,5.0,13,Q4
232347,240043,4.5,2013,1,S,6.4,6.4,6.4,13,Q4
243979,240043,4.5,2013,1,N,0.0,0.0,0.0,13,Q4
226950,240071,6.0,2013,1,S,7.2,7.2,7.2,10,Q7
229423,240071,6.0,2013,1,S,7.0,7.0,7.0,10,Q7
227433,240071,6.0,2013,1,S,6.8,6.8,6.8,10,Q7
228454,240071,6.0,2013,1,S,7.5,7.5,7.5,10,Q7
243899,240043,4.5,2013,1,S,7.1,7.1,7.1,11,Q4
250343,240043,4.5,2013,1,S,5.8,5.8,5.8,11,Q4
263065,240033,4.5,2013,1,S,6.7,6.7,6.7,52,Q3
244141,240033,4.5,2013,1,N,4.1,4.1,4.1,52,Q3
261106,240033,4.5,2013,1,N,4.0,4.0,4.0,53,Q3
260700,240031,6.0,2013,1,S,5.0,5.0,5.0,10,Q3
260383,240041,6.0,2013,1,S,7.1,7.1,7.1,20,Q4
243551,240041,6.0,2013,1,N,4.1,4.1,4.1,20,Q4
243584,240041,6.0,2013,1,N,0.0,0.0,0.0,20,Q4
244002,240041,6.0,2013,1,S,6.7,6.7,6.7,20,Q4
243702,240041,6.0,2013,1,S,6.6,6.6,6.6,20,Q4
244905,240041,6.0,2013,1,S,5.0,5.0,5.0,20,Q4
245663,240041,6.0,2013,1,S,6.3,6.3,6.3,10,Q4
248547,240402,3.0,2013,1,S,6.4,6.4,6.4,20,Optativa
245077,240402,3.0,2013,1,S,6.4,6.4,6.4,20,Optativa
245832,240402,3.0,2013,1,S,5.8,5.8,5.8,20,Optativa
244095,240402,3.0,2013,1,S,7.2,7.2,7.2,20,Optativa
245401,240501,3.0,2013,1,S,8.0,8.0,8.0,10,Optativa
246104,240501,3.0,2013,1,S,7.5,7.5,7.5,10,Optativa
245208,240402,3.0,2013,1,S,7.8,7.8,7.8,10,Optativa
244844,240402,3.0,2013,1,S,5.7,5.7,5.7,10,Optativa
250608,240044,3.0,2013,1,S,9.0,9.0,9.0,32,Q4
227422,240044,3.0,2013,1,S,9.0,9.0,9.0,32,Q4
244095,240044,3.0,2013,1,S,9.0,9.0,9.0,32,Q4
227665,240044,3.0,2013,1,S,8.5,8.5,8.5,23,Q4
245214,240044,3.0,2013,1,S,7.0,7.0,7.0,23,Q4
229180,240044,3.0,2013,1,S,7.0,7.0,7.0,23,Q4
228971,240044,3.0,2013,1,S,9.0,9.0,9.0,32,Q4
242653,240052,6.0,2013,1,N,2.7,2.7,2.7,44,Q5
248562,240052,6.0,2013,1,S,6.4,6.4,6.4,44,Q5
228245,240052,6.0,2013,1,N,3.6,3.6,3.6,51,Q5
244937,240052,6.0,2013,1,S,5.8,5.8,5.8,51,Q5
228383,240052,6.0,2013,1,S,5.2,5.2,5.2,51,Q5
245665,240052,6.0,2013,1,S,6.9,6.9,6.9,51,Q5
250608,240052,6.0,2013,1,S,5.5,5.5,5.5,51,Q5
243863,240052,6.0,2013,1,S,5.3,5.3,5.3,52,Q5
245335,240052,6.0,2013,1,N,0.0,0.0,0.0,41,Q5
